object_id,black,hispanic,white,asian
c:276734,0.0,0.0,0.0,1.0
c:276735,0.0,0.0,0.5,0.5
c:276736,0.0,0.5,0.5,0.0
c:276737,0.0,0.0,1.0,0.0
c:276738,0.0,0.0,0.5,0.5
c:276739,0.0,0.0,0.5,0.5
c:276741,0.2,0.0,0.8,0.0
c:276742,0.0,0.0,1.0,0.0
c:276743,0.0,0.0,1.0,0.0
c:276744,0.0,0.0,1.0,0.0
c:276745,0.0,0.0,1.0,0.0
c:276746,0.0,0.0,1.0,0.0
c:276747,0.0,0.0,1.0,0.0
c:276749,0.0,0.0,1.0,0.0
c:27675,0.0,0.0,0.0,1.0
c:276750,0.0,0.0,1.0,0.0
c:276751,0.0,0.0,0.0,1.0
c:276752,0.0,0.0,1.0,0.0
c:276753,0.0,0.0,1.0,0.0
c:276754,0.0,0.0,1.0,0.0
c:276755,0.0,0.0,1.0,0.0
c:276757,0.0,0.0,1.0,0.0
c:276758,0.0,0.0,1.0,0.0
c:276759,0.0,0.0,1.0,0.0
c:27676,0.0,0.0,1.0,0.0
c:276760,0.0,0.0,1.0,0.0
c:276762,0.0,0.25,0.75,0.0
c:276763,0.0,0.0,1.0,0.0
c:276764,0.0,0.0,1.0,0.0
c:276765,0.0,0.0,1.0,0.0
c:276766,0.0,0.0,1.0,0.0
c:276767,0.0,0.0,1.0,0.0
c:276769,0.0,0.0,1.0,0.0
c:276770,0.0,0.0,1.0,0.0
c:276772,0.0,0.0,1.0,0.0
c:276774,0.0,0.0,1.0,0.0
c:276775,0.0,0.0,1.0,0.0
c:276778,0.0,0.0,0.0,1.0
c:27678,0.0,0.0,1.0,0.0
c:276780,0.0,0.0,0.0,1.0
c:276781,0.0,0.0,1.0,0.0
c:276782,0.0,0.0,1.0,0.0
c:276783,0.0,0.0,1.0,0.0
c:276784,0.0,0.0,1.0,0.0
c:276785,0.0,0.0,1.0,0.0
c:276788,0.0,0.0,1.0,0.0
c:276789,0.0,0.0,1.0,0.0
c:276790,0.0,0.0,1.0,0.0
c:276791,0.0,0.0,1.0,0.0
c:276792,0.0,0.0,1.0,0.0
c:276793,0.0,0.0,1.0,0.0
c:276796,0.0,0.0,1.0,0.0
c:276797,0.0,0.0,1.0,0.0
c:276799,0.0,0.0,1.0,0.0
c:27680,0.0,0.0,1.0,0.0
c:276801,0.0,0.0,1.0,0.0
c:276802,0.0,0.0,1.0,0.0
c:276803,0.0,0.0,1.0,0.0
c:276804,0.0,0.0,1.0,0.0
c:276805,0.0,0.0,1.0,0.0
c:276807,0.0,0.0,1.0,0.0
c:276808,0.0,0.0,1.0,0.0
c:276809,0.0,0.0,1.0,0.0
c:276810,0.0,0.0,1.0,0.0
c:276816,0.0,0.0,1.0,0.0
c:27682,0.0,0.0,0.75,0.25
c:276822,0.5,0.0,0.5,0.0
c:276828,0.0,0.0,1.0,0.0
c:276829,0.0,0.0,0.5,0.5
c:27683,0.0,0.0,1.0,0.0
c:276834,0.0,0.0,1.0,0.0
c:276835,0.0,0.0,1.0,0.0
c:276840,0.0,0.0,0.0,1.0
c:276847,0.0,0.0,1.0,0.0
c:276852,0.0,0.0,0.0,1.0
c:276857,0.0,1.0,0.0,0.0
c:276858,0.0,0.0,0.0,1.0
c:276859,0.0,0.0,0.0,1.0
c:27686,0.0,0.0,1.0,0.0
c:276863,0.0,0.0,1.0,0.0
c:276865,0.0,0.0,1.0,0.0
c:276866,0.0,0.0,1.0,0.0
c:276869,0.0,0.0,0.67,0.33
c:27687,0.0,0.0,1.0,0.0
c:276870,0.0,0.0,0.0,1.0
c:276871,0.0,0.0,1.0,0.0
c:276872,0.0,0.0,1.0,0.0
c:276873,0.0,0.0,1.0,0.0
c:276874,0.0,0.0,1.0,0.0
c:276875,0.0,0.0,1.0,0.0
c:276876,0.0,0.0,1.0,0.0
c:276877,0.0,0.0,1.0,0.0
c:276878,0.0,0.25,0.75,0.0
c:276879,0.0,0.0,1.0,0.0
c:27688,0.0,0.0,1.0,0.0
c:276880,0.0,0.0,0.0,1.0
c:276881,0.0,0.0,0.5,0.5
c:276882,0.0,1.0,0.0,0.0
c:276883,0.0,0.0,1.0,0.0
c:276884,0.0,0.0,1.0,0.0
c:276885,0.0,0.0,1.0,0.0
c:276887,0.0,0.0,1.0,0.0
c:276890,0.0,0.0,1.0,0.0
c:276891,0.0,0.0,1.0,0.0
c:276892,0.0,0.0,1.0,0.0
c:276894,0.0,0.0,1.0,0.0
c:276896,0.0,0.0,1.0,0.0
c:276897,0.0,0.0,1.0,0.0
c:276898,0.0,0.0,1.0,0.0
c:2769,0.0,0.0,1.0,0.0
c:276900,0.0,0.0,1.0,0.0
c:276901,0.0,0.0,1.0,0.0
c:276902,0.0,0.0,1.0,0.0
c:276904,0.0,0.0,1.0,0.0
c:276905,0.0,0.0,0.0,1.0
c:276909,0.0,0.0,1.0,0.0
c:27691,0.0,0.0,0.0,1.0
c:276910,0.0,0.0,1.0,0.0
c:276911,0.0,0.0,1.0,0.0
c:276912,0.0,0.0,1.0,0.0
c:276913,0.0,0.0,1.0,0.0
c:276916,0.0,0.0,1.0,0.0
c:276917,0.0,0.0,1.0,0.0
c:276918,0.0,0.0,1.0,0.0
c:276919,0.0,0.0,1.0,0.0
c:27692,0.0,0.0,1.0,0.0
c:276921,0.0,0.0,1.0,0.0
c:276922,0.0,0.0,1.0,0.0
c:276923,0.0,0.0,1.0,0.0
c:276924,0.0,0.0,1.0,0.0
c:276925,0.0,0.0,1.0,0.0
c:276926,0.0,0.5,0.5,0.0
c:276927,0.0,0.0,1.0,0.0
c:276928,0.0,0.0,1.0,0.0
c:276929,0.0,0.0,1.0,0.0
c:27693,0.0,0.0,1.0,0.0
c:276930,0.0,0.0,1.0,0.0
c:276931,0.0,0.0,1.0,0.0
c:276932,0.0,0.0,1.0,0.0
c:276933,0.0,0.0,1.0,0.0
c:276934,0.0,0.0,1.0,0.0
c:276935,0.0,0.0,1.0,0.0
c:276936,0.0,0.0,1.0,0.0
c:276937,0.0,0.0,1.0,0.0
c:276938,0.0,0.0,1.0,0.0
c:276939,0.0,0.0,1.0,0.0
c:27694,0.06,0.0,0.94,0.0
c:276944,0.0,0.0,0.33,0.67
c:276945,0.0,0.0,1.0,0.0
c:276946,0.0,0.0,1.0,0.0
c:276947,0.0,0.0,1.0,0.0
c:276950,0.0,0.0,1.0,0.0
c:276951,0.0,0.0,1.0,0.0
c:276952,0.0,0.0,0.0,1.0
c:276953,0.0,0.0,0.0,1.0
c:276954,0.0,0.0,0.0,1.0
c:276955,0.0,0.0,0.0,1.0
c:276956,0.0,0.0,1.0,0.0
c:276957,0.0,0.0,1.0,0.0
c:276958,0.0,0.0,1.0,0.0
c:276959,0.0,0.0,1.0,0.0
c:27696,0.0,0.08,0.83,0.08
c:276960,0.0,0.0,0.0,1.0
c:276962,0.0,0.0,0.0,1.0
c:276963,0.0,0.0,0.0,1.0
c:276964,0.0,0.0,0.0,1.0
c:276965,0.0,0.0,0.0,1.0
c:276966,0.0,0.0,1.0,0.0
c:276968,0.0,0.0,1.0,0.0
c:276969,0.0,0.0,1.0,0.0
c:27697,0.0,0.0,0.0,1.0
c:276972,0.0,0.0,1.0,0.0
c:276974,0.0,0.0,1.0,0.0
c:276975,0.0,0.0,0.0,1.0
c:276976,0.0,0.0,1.0,0.0
c:276977,0.0,0.0,0.0,1.0
c:276978,0.0,0.0,1.0,0.0
c:276979,0.0,0.0,1.0,0.0
c:27698,0.0,0.0,1.0,0.0
c:276980,0.0,0.0,1.0,0.0
c:276982,0.0,0.0,1.0,0.0
c:276983,0.0,0.0,1.0,0.0
c:276984,0.0,0.0,1.0,0.0
c:276986,0.0,0.0,1.0,0.0
c:276988,0.0,0.0,1.0,0.0
c:276989,0.5,0.0,0.5,0.0
c:276990,0.0,0.0,1.0,0.0
c:276992,0.0,0.0,1.0,0.0
c:276993,0.0,0.0,1.0,0.0
c:276995,0.0,0.0,1.0,0.0
c:276998,0.0,0.0,1.0,0.0
c:276999,0.0,0.0,1.0,0.0
c:277,0.0,0.0,1.0,0.0
c:277000,0.0,0.0,1.0,0.0
c:277001,0.0,0.0,1.0,0.0
c:277003,0.0,0.0,1.0,0.0
c:277004,0.0,0.0,1.0,0.0
c:27701,0.0,0.0,1.0,0.0
c:277010,0.0,0.0,1.0,0.0
c:277012,0.0,0.0,1.0,0.0
c:277014,0.0,0.0,1.0,0.0
c:277016,0.0,0.0,1.0,0.0
c:277018,0.0,0.0,0.67,0.33
c:277019,0.0,0.0,1.0,0.0
c:277020,0.0,0.0,1.0,0.0
c:277022,0.0,0.0,1.0,0.0
c:277023,0.0,0.0,1.0,0.0
c:277025,0.0,0.0,1.0,0.0
c:277027,0.0,0.0,0.0,1.0
c:277028,0.0,0.0,1.0,0.0
c:277029,0.0,0.0,1.0,0.0
c:27703,0.0,0.0,1.0,0.0
c:277032,0.0,0.0,1.0,0.0
c:277033,0.0,0.0,1.0,0.0
c:277034,0.0,0.0,1.0,0.0
c:277036,0.0,0.0,1.0,0.0
c:277037,0.0,0.0,1.0,0.0
c:277038,0.0,0.0,1.0,0.0
c:27704,0.0,0.0,1.0,0.0
c:277042,0.0,0.0,1.0,0.0
c:277044,0.0,0.0,1.0,0.0
c:277045,0.0,0.0,1.0,0.0
c:277046,0.0,0.0,1.0,0.0
c:277047,0.0,0.0,1.0,0.0
c:27705,0.0,0.33,0.67,0.0
c:277052,0.0,0.0,1.0,0.0
c:277053,0.0,0.0,1.0,0.0
c:277054,0.0,0.5,0.5,0.0
c:277055,0.0,0.0,1.0,0.0
c:277056,0.0,0.0,1.0,0.0
c:277057,0.0,0.0,1.0,0.0
c:277063,0.0,0.0,1.0,0.0
c:277065,0.0,0.0,1.0,0.0
c:277066,0.0,0.0,1.0,0.0
c:277069,0.0,0.0,1.0,0.0
c:277070,0.0,0.0,1.0,0.0
c:277073,0.0,0.0,0.5,0.5
c:277074,0.0,0.0,1.0,0.0
c:277077,0.0,0.5,0.5,0.0
c:277079,0.0,0.0,1.0,0.0
c:27708,0.0,0.0,1.0,0.0
c:277081,0.0,0.0,1.0,0.0
c:277082,0.0,0.0,1.0,0.0
c:277084,0.0,0.0,1.0,0.0
c:277087,0.0,0.0,1.0,0.0
c:277088,0.0,0.0,1.0,0.0
c:277090,0.0,0.0,1.0,0.0
c:277091,0.0,0.0,1.0,0.0
c:277092,0.0,0.0,1.0,0.0
c:277096,0.0,0.0,1.0,0.0
c:277097,0.0,0.0,1.0,0.0
c:277098,0.0,0.0,1.0,0.0
c:277100,0.0,0.0,1.0,0.0
c:277101,0.0,0.0,1.0,0.0
c:277104,0.0,0.0,1.0,0.0
c:277105,0.0,0.0,1.0,0.0
c:277106,0.0,0.0,1.0,0.0
c:277108,0.0,0.0,1.0,0.0
c:277110,0.0,0.0,1.0,0.0
c:277112,0.0,1.0,0.0,0.0
c:277113,0.0,0.0,1.0,0.0
c:277116,0.0,0.0,1.0,0.0
c:277117,0.0,0.0,1.0,0.0
c:277118,0.0,0.0,1.0,0.0
c:277119,0.0,0.0,1.0,0.0
c:27712,0.0,0.0,1.0,0.0
c:277120,0.0,0.0,0.0,1.0
c:277121,0.0,0.0,1.0,0.0
c:277122,0.0,0.0,1.0,0.0
c:277123,0.0,0.0,1.0,0.0
c:277124,0.0,0.0,1.0,0.0
c:277127,0.0,0.0,1.0,0.0
c:277129,0.0,0.0,1.0,0.0
c:27713,0.0,0.0,1.0,0.0
c:277130,0.0,0.0,1.0,0.0
c:277131,0.0,0.0,1.0,0.0
c:277132,0.0,0.0,1.0,0.0
c:277133,0.0,0.0,1.0,0.0
c:277135,0.0,0.0,1.0,0.0
c:277137,0.0,0.0,1.0,0.0
c:277138,0.0,0.0,1.0,0.0
c:277139,0.0,0.0,1.0,0.0
c:27714,0.0,0.0,0.8,0.2
c:277140,0.0,0.0,0.6,0.4
c:277141,0.0,0.0,0.5,0.5
c:277142,0.0,0.0,1.0,0.0
c:277146,0.0,0.0,1.0,0.0
c:277147,0.0,0.0,1.0,0.0
c:277148,0.0,0.0,1.0,0.0
c:277149,0.0,0.0,1.0,0.0
c:27715,0.0,0.0,1.0,0.0
c:277155,0.0,0.25,0.75,0.0
c:277156,0.0,0.0,1.0,0.0
c:277159,0.0,0.0,1.0,0.0
c:277160,0.0,0.0,1.0,0.0
c:277161,0.0,0.0,1.0,0.0
c:277162,0.0,0.0,1.0,0.0
c:277163,0.0,0.0,1.0,0.0
c:277164,0.0,0.0,1.0,0.0
c:277165,0.0,0.0,1.0,0.0
c:277166,0.0,0.0,1.0,0.0
c:277167,0.0,0.0,1.0,0.0
c:277168,0.0,0.0,0.0,1.0
c:277169,0.0,0.0,1.0,0.0
c:27717,0.0,0.0,1.0,0.0
c:277170,0.0,0.0,1.0,0.0
c:277171,0.0,0.0,1.0,0.0
c:277172,0.0,0.0,1.0,0.0
c:277173,0.0,0.0,1.0,0.0
c:277174,0.0,0.0,1.0,0.0
c:277175,0.0,0.0,1.0,0.0
c:277177,0.0,0.0,0.0,1.0
c:277178,0.0,0.0,0.0,1.0
c:277180,0.0,0.0,1.0,0.0
c:277181,0.0,0.0,1.0,0.0
c:277182,0.0,0.0,1.0,0.0
c:277183,0.0,0.0,1.0,0.0
c:277184,0.0,0.0,1.0,0.0
c:277185,0.0,0.0,1.0,0.0
c:277187,0.0,0.0,1.0,0.0
c:277188,0.0,0.0,1.0,0.0
c:277189,0.0,0.0,1.0,0.0
c:277190,0.0,0.0,1.0,0.0
c:277191,0.0,0.0,1.0,0.0
c:277193,0.0,0.0,0.0,1.0
c:277196,0.0,0.0,1.0,0.0
c:277199,0.0,0.0,1.0,0.0
c:277200,0.0,0.0,1.0,0.0
c:277201,0.0,0.0,1.0,0.0
c:277209,0.0,0.0,0.0,1.0
c:277212,0.0,0.0,1.0,0.0
c:277213,0.0,0.0,1.0,0.0
c:277218,0.0,0.0,1.0,0.0
c:277219,0.0,0.0,1.0,0.0
c:27722,0.0,0.0,1.0,0.0
c:277220,0.0,0.0,1.0,0.0
c:277221,0.0,0.0,1.0,0.0
c:277222,0.0,0.0,1.0,0.0
c:277225,0.0,0.0,1.0,0.0
c:277226,0.0,0.0,0.0,1.0
c:277227,0.0,0.0,1.0,0.0
c:277230,0.0,0.0,1.0,0.0
c:277231,0.0,0.0,1.0,0.0
c:277232,0.0,0.0,1.0,0.0
c:277233,0.25,0.0,0.75,0.0
c:277234,0.0,0.0,1.0,0.0
c:277235,0.0,0.0,1.0,0.0
c:277236,0.0,0.0,1.0,0.0
c:277237,0.0,0.0,1.0,0.0
c:277238,0.0,0.0,1.0,0.0
c:277239,0.0,0.0,1.0,0.0
c:277242,0.0,0.0,1.0,0.0
c:277243,0.0,0.0,1.0,0.0
c:277244,0.0,0.0,1.0,0.0
c:277246,0.0,0.0,1.0,0.0
c:277247,0.0,0.0,1.0,0.0
c:277248,0.0,0.0,0.0,1.0
c:277249,0.0,0.0,0.5,0.5
c:27725,0.0,0.0,0.67,0.33
c:277250,0.0,0.17,0.83,0.0
c:277251,0.0,0.0,1.0,0.0
c:277252,0.0,0.0,1.0,0.0
c:277253,0.0,0.0,1.0,0.0
c:277254,0.0,0.0,1.0,0.0
c:277255,0.0,0.0,1.0,0.0
c:277258,0.0,0.0,1.0,0.0
c:277259,0.0,0.0,1.0,0.0
c:27726,0.0,0.0,0.95,0.05
c:277260,0.0,0.0,1.0,0.0
c:277261,0.0,0.0,1.0,0.0
c:277262,0.0,0.0,1.0,0.0
c:277263,0.0,0.0,1.0,0.0
c:277266,0.0,0.0,0.0,1.0
c:277267,0.0,0.0,0.0,1.0
c:277268,0.0,0.0,0.0,1.0
c:277269,0.0,0.0,0.0,1.0
c:27727,1.0,0.0,0.0,0.0
c:277270,0.0,0.0,0.0,1.0
c:277271,0.0,0.0,0.0,1.0
c:277272,0.0,0.0,0.0,1.0
c:277273,0.0,0.0,0.0,1.0
c:277274,0.0,0.0,1.0,0.0
c:277275,0.0,0.0,0.0,1.0
c:277278,0.0,0.0,0.0,1.0
c:277279,0.0,0.0,1.0,0.0
c:27728,0.0,0.0,1.0,0.0
c:277280,0.0,0.0,1.0,0.0
c:277281,0.0,0.0,0.5,0.5
c:277282,0.0,0.0,0.0,1.0
c:277283,0.0,0.0,1.0,0.0
c:277284,0.0,0.0,1.0,0.0
c:277285,0.0,0.0,1.0,0.0
c:277286,0.0,0.0,1.0,0.0
c:277287,0.0,0.0,1.0,0.0
c:277288,0.0,0.0,1.0,0.0
c:27729,0.0,1.0,0.0,0.0
c:277290,0.0,0.0,1.0,0.0
c:277291,0.0,0.0,0.0,1.0
c:277292,0.0,0.0,1.0,0.0
c:277293,0.0,0.0,1.0,0.0
c:277294,0.0,0.0,1.0,0.0
c:277295,0.0,0.0,1.0,0.0
c:277296,0.0,0.0,1.0,0.0
c:277298,0.0,0.0,1.0,0.0
c:277299,0.0,0.0,1.0,0.0
c:277300,0.0,1.0,0.0,0.0
c:277301,0.0,0.0,1.0,0.0
c:277303,0.0,1.0,0.0,0.0
c:277304,0.0,0.0,1.0,0.0
c:277305,0.0,0.0,1.0,0.0
c:277307,0.0,0.0,1.0,0.0
c:277308,0.0,0.0,1.0,0.0
c:277309,0.0,0.0,1.0,0.0
c:277311,0.0,0.5,0.5,0.0
c:277313,0.0,0.0,1.0,0.0
c:277314,0.0,0.0,1.0,0.0
c:277315,0.0,0.0,1.0,0.0
c:277316,0.0,0.0,0.0,1.0
c:277320,0.0,0.0,0.0,1.0
c:277322,0.0,0.0,1.0,0.0
c:277323,0.0,0.0,1.0,0.0
c:277324,0.0,0.0,1.0,0.0
c:277326,0.0,0.0,1.0,0.0
c:277327,0.0,0.0,1.0,0.0
c:277330,0.0,0.0,1.0,0.0
c:277331,0.0,0.0,1.0,0.0
c:277333,1.0,0.0,0.0,0.0
c:277335,0.0,0.0,1.0,0.0
c:277338,0.0,0.0,1.0,0.0
c:277339,0.0,0.0,1.0,0.0
c:27734,0.0,0.0,1.0,0.0
c:277340,0.0,0.0,1.0,0.0
c:277342,0.0,0.0,0.0,1.0
c:277343,0.0,0.0,0.0,1.0
c:277344,0.0,0.0,1.0,0.0
c:277346,0.0,0.0,1.0,0.0
c:277347,0.0,0.0,1.0,0.0
c:277348,0.0,0.0,1.0,0.0
c:27735,0.0,0.0,1.0,0.0
c:277351,0.0,0.0,1.0,0.0
c:277352,0.0,0.0,1.0,0.0
c:277353,0.0,0.0,1.0,0.0
c:277354,0.0,0.0,0.0,1.0
c:277356,0.0,0.33,0.67,0.0
c:277357,0.0,0.0,1.0,0.0
c:277358,0.0,0.0,1.0,0.0
c:277359,0.0,0.0,1.0,0.0
c:27736,0.0,0.0,1.0,0.0
c:277360,0.0,0.0,1.0,0.0
c:277361,0.0,1.0,0.0,0.0
c:277362,0.0,0.0,1.0,0.0
c:277363,0.0,0.0,1.0,0.0
c:277364,0.0,0.0,1.0,0.0
c:277365,0.0,0.0,0.67,0.33
c:277366,0.0,0.0,1.0,0.0
c:277367,0.0,0.0,1.0,0.0
c:277368,0.0,0.0,1.0,0.0
c:277369,0.0,0.0,1.0,0.0
c:27737,0.0,0.0,1.0,0.0
c:277371,0.0,1.0,0.0,0.0
c:277372,0.0,0.0,1.0,0.0
c:277373,0.0,0.0,0.33,0.67
c:277374,0.0,0.0,1.0,0.0
c:277375,0.0,0.0,1.0,0.0
c:277377,0.0,0.0,1.0,0.0
c:277378,0.0,0.0,1.0,0.0
c:27738,0.0,0.0,1.0,0.0
c:277381,0.0,0.0,1.0,0.0
c:277383,0.0,0.0,1.0,0.0
c:277385,0.0,0.0,1.0,0.0
c:277386,0.0,0.0,1.0,0.0
c:277389,0.0,0.0,1.0,0.0
c:27739,0.0,0.0,1.0,0.0
c:277390,0.0,0.0,1.0,0.0
c:277391,0.0,0.0,1.0,0.0
c:277392,0.0,0.0,0.0,1.0
c:277393,0.0,0.0,1.0,0.0
c:277394,0.0,0.0,1.0,0.0
c:277396,0.0,0.0,1.0,0.0
c:277399,0.0,0.0,1.0,0.0
c:2774,0.0,0.0,1.0,0.0
c:27740,0.0,0.0,1.0,0.0
c:277402,0.0,0.0,1.0,0.0
c:277404,0.0,0.0,1.0,0.0
c:277408,0.0,0.0,1.0,0.0
c:27741,0.0,0.0,0.89,0.11
c:277410,0.0,0.0,1.0,0.0
c:277412,0.0,0.0,1.0,0.0
c:277413,0.0,0.0,1.0,0.0
c:277414,0.0,0.0,1.0,0.0
c:277415,0.0,0.0,1.0,0.0
c:277416,0.0,0.0,1.0,0.0
c:277417,0.0,0.0,1.0,0.0
c:277418,0.0,0.0,1.0,0.0
c:277419,0.0,0.0,1.0,0.0
c:27742,0.0,0.0,1.0,0.0
c:277420,0.0,0.0,1.0,0.0
c:277421,0.0,0.0,1.0,0.0
c:277423,0.0,0.0,1.0,0.0
c:277425,0.0,0.0,1.0,0.0
c:27743,0.0,0.0,1.0,0.0
c:277430,0.0,0.0,1.0,0.0
c:277432,0.0,0.0,1.0,0.0
c:277437,0.0,0.0,0.0,1.0
c:277439,0.0,0.0,1.0,0.0
c:27744,0.0,0.06,0.94,0.0
c:277443,0.0,0.0,0.0,1.0
c:277445,0.0,0.33,0.67,0.0
c:27745,0.0,0.0,1.0,0.0
c:277450,0.0,0.0,0.67,0.33
c:277451,0.0,0.0,1.0,0.0
c:277452,0.0,0.0,1.0,0.0
c:277454,0.0,0.0,1.0,0.0
c:277455,0.0,0.0,1.0,0.0
c:27746,0.0,0.0,1.0,0.0
c:277462,0.0,0.0,0.0,1.0
c:277469,0.0,0.0,1.0,0.0
c:277471,0.0,0.0,1.0,0.0
c:277472,0.0,0.0,1.0,0.0
c:277473,0.0,0.0,1.0,0.0
c:277474,0.0,0.0,1.0,0.0
c:277475,0.0,0.0,1.0,0.0
c:277477,0.0,0.0,0.0,1.0
c:277478,0.0,0.0,0.0,1.0
c:27748,0.0,0.0,1.0,0.0
c:277480,0.0,0.0,1.0,0.0
c:277481,0.0,0.0,1.0,0.0
c:277483,0.0,0.0,1.0,0.0
c:277484,0.0,0.0,0.0,1.0
c:277487,0.0,0.0,1.0,0.0
c:277489,0.0,0.0,1.0,0.0
c:27749,0.0,0.0,1.0,0.0
c:277490,0.0,0.0,1.0,0.0
c:277492,0.0,0.0,1.0,0.0
c:277493,0.0,0.0,1.0,0.0
c:277494,0.0,0.25,0.75,0.0
c:277496,0.0,0.0,1.0,0.0
c:277499,0.0,0.0,1.0,0.0
c:2775,0.0,0.0,1.0,0.0
c:27750,0.0,0.0,1.0,0.0
c:277500,0.0,0.0,1.0,0.0
c:277503,0.0,0.0,1.0,0.0
c:277504,0.0,0.0,1.0,0.0
c:277505,0.0,0.0,1.0,0.0
c:277506,0.0,0.0,1.0,0.0
c:277507,0.0,0.0,1.0,0.0
c:277508,0.0,0.0,0.0,1.0
c:27751,0.0,0.0,1.0,0.0
c:277510,0.0,0.0,1.0,0.0
c:277512,0.0,0.0,1.0,0.0
c:277516,0.0,0.0,0.0,1.0
c:277518,0.0,0.0,1.0,0.0
c:277519,0.0,0.0,1.0,0.0
c:27752,0.0,0.2,0.8,0.0
c:277520,0.0,0.0,1.0,0.0
c:277523,0.0,0.0,0.0,1.0
c:277524,0.0,0.0,0.0,1.0
c:277525,0.0,0.0,0.0,1.0
c:277526,0.0,0.0,0.0,1.0
c:277527,0.0,0.0,0.0,1.0
c:277528,0.0,0.0,1.0,0.0
c:27753,0.0,0.0,0.0,1.0
c:277530,0.0,0.0,1.0,0.0
c:277531,0.0,0.0,0.0,1.0
c:277532,0.0,0.0,1.0,0.0
c:277533,0.0,0.0,1.0,0.0
c:277534,0.0,0.0,1.0,0.0
c:277535,0.0,0.0,0.0,1.0
c:277537,0.0,0.0,1.0,0.0
c:277538,0.0,0.0,1.0,0.0
c:277539,0.0,0.5,0.5,0.0
c:277540,0.0,0.0,1.0,0.0
c:277541,0.0,0.0,1.0,0.0
c:277546,0.0,0.0,1.0,0.0
c:277547,0.0,0.0,1.0,0.0
c:277549,0.0,0.0,1.0,0.0
c:27755,0.0,0.0,1.0,0.0
c:277551,0.0,0.0,1.0,0.0
c:277552,0.33,0.0,0.67,0.0
c:277553,0.0,0.0,1.0,0.0
c:277554,0.0,0.0,1.0,0.0
c:277556,0.0,0.0,1.0,0.0
c:277557,0.0,0.0,0.0,1.0
c:277560,0.0,0.0,1.0,0.0
c:277561,0.0,0.0,0.0,1.0
c:277562,0.0,0.0,1.0,0.0
c:277563,0.0,0.0,1.0,0.0
c:277564,0.0,0.0,1.0,0.0
c:277565,0.0,0.0,1.0,0.0
c:277566,0.0,0.0,1.0,0.0
c:277567,0.0,0.0,1.0,0.0
c:277568,0.0,0.0,1.0,0.0
c:277569,0.0,0.0,0.5,0.5
c:277572,0.0,0.0,1.0,0.0
c:277573,0.0,0.0,1.0,0.0
c:277574,0.0,0.0,1.0,0.0
c:277578,0.0,0.0,1.0,0.0
c:277580,0.0,0.0,1.0,0.0
c:277581,0.0,0.0,1.0,0.0
c:277582,0.0,0.0,0.0,1.0
c:277583,0.0,0.0,1.0,0.0
c:277585,0.0,0.0,1.0,0.0
c:277586,0.0,0.0,1.0,0.0
c:277587,0.0,0.0,1.0,0.0
c:277589,0.0,0.0,1.0,0.0
c:277591,0.0,0.0,1.0,0.0
c:277592,0.0,0.0,1.0,0.0
c:277596,0.0,0.0,1.0,0.0
c:277597,0.33,0.0,0.67,0.0
c:277599,0.0,0.0,1.0,0.0
c:2776,0.0,0.0,0.5,0.5
c:27760,0.0,0.0,1.0,0.0
c:277600,0.0,0.0,1.0,0.0
c:277601,0.0,0.0,1.0,0.0
c:277604,0.0,1.0,0.0,0.0
c:277606,0.0,0.0,1.0,0.0
c:277608,0.0,0.0,1.0,0.0
c:27761,0.0,0.0,1.0,0.0
c:277610,0.0,0.0,1.0,0.0
c:277611,0.0,0.0,1.0,0.0
c:277612,0.0,0.0,1.0,0.0
c:277613,0.0,0.0,1.0,0.0
c:277616,0.0,0.0,1.0,0.0
c:277619,0.0,0.0,1.0,0.0
c:27762,0.0,0.33,0.67,0.0
c:277621,0.0,0.0,1.0,0.0
c:277623,0.0,0.0,1.0,0.0
c:277625,0.0,0.0,1.0,0.0
c:277626,0.0,0.0,1.0,0.0
c:277628,0.0,0.0,1.0,0.0
c:277630,0.0,0.0,0.0,1.0
c:277632,0.0,0.0,1.0,0.0
c:277633,0.0,0.0,1.0,0.0
c:277634,0.0,0.0,0.0,1.0
c:277637,0.0,0.0,1.0,0.0
c:277638,0.0,0.0,1.0,0.0
c:27764,0.0,0.0,0.0,1.0
c:277642,0.0,0.0,1.0,0.0
c:277643,0.0,0.0,1.0,0.0
c:277644,0.0,0.0,1.0,0.0
c:277645,0.0,0.0,1.0,0.0
c:277646,0.0,0.0,1.0,0.0
c:277647,0.0,0.0,1.0,0.0
c:277648,0.0,0.0,1.0,0.0
c:277649,0.0,0.0,1.0,0.0
c:27765,0.0,0.0,0.0,1.0
c:277651,0.0,0.0,1.0,0.0
c:277652,0.0,0.0,1.0,0.0
c:277655,0.0,0.0,0.0,1.0
c:277656,0.0,0.0,1.0,0.0
c:277658,0.0,0.0,1.0,0.0
c:27766,0.0,0.0,1.0,0.0
c:277660,0.0,1.0,0.0,0.0
c:277664,0.0,0.0,1.0,0.0
c:277665,0.0,0.0,0.0,1.0
c:277668,0.0,0.0,1.0,0.0
c:277669,0.0,0.0,1.0,0.0
c:27767,0.0,0.0,1.0,0.0
c:277671,0.0,0.0,1.0,0.0
c:277672,0.0,0.25,0.5,0.25
c:277674,0.0,0.0,1.0,0.0
c:277676,0.0,0.0,0.75,0.25
c:277677,0.0,0.0,1.0,0.0
c:277679,0.0,1.0,0.0,0.0
c:277681,0.0,0.0,1.0,0.0
